index,error,prediction,true_value
893,-3.0965993404388428,1.6534006595611572,4.75
1731,-2.528243207931519,1.8717567920684814,4.4
605,-2.3326407289505005,1.6273592710494995,3.96
933,-2.2806988906860353,1.5893011093139648,3.87
287,-2.2737124395370483,1.8962875604629517,4.17
799,-2.248662738800048,2.531337261199951,4.779999999999999
798,-2.1909750413894655,1.7790249586105347,3.97
1661,-1.8165368175506593,1.5934631824493408,3.41
97,-1.772700924873352,1.997299075126648,3.77
1684,-1.6159014892578125,1.6540985107421875,3.27
515,-1.5418122100830076,2.238187789916992,3.78
944,-1.5301300048828126,2.3198699951171875,3.85
2352,-1.524002819061279,2.0059971809387207,3.53
1591,-1.5219123315811158,1.3480876684188843,2.87
608,-1.452501831054688,2.6074981689453125,4.0600000000000005
418,-1.4153584909439085,1.6546415090560913,3.07
201,-1.4050659942626953,2.0749340057373047,3.48
197,-1.3893362760543821,1.6606637239456177,3.05
2350,-1.3857700777053834,1.4842299222946167,2.87
514,-1.3470364904403684,1.9129635095596313,3.26
606,-1.2842531967163087,2.5457468032836914,3.83
1685,-1.2713587951660155,2.2986412048339844,3.57
1662,-1.2588550567626955,2.1911449432373047,3.45
942,-1.2537251091003419,2.056274890899658,3.31
917,-1.2514586400985719,1.8685413599014282,3.12
965,1.1371493339538574,2.3871493339538574,1.25
1732,1.1249043273925783,2.694904327392578,1.5699999999999998
293,1.0791645240783692,2.309164524078369,1.23
516,1.0690045547485352,2.549004554748535,1.48
1663,-1.0671158981323243,2.302884101867676,3.37
2359,-1.0609779024124144,1.7790220975875854,2.84
934,1.0373105430603027,2.5973105430603027,1.56
57,-1.0191571283340455,1.5608428716659546,2.58
894,-1.0060235023498536,2.8439764976501465,3.85
101,0.9784636878967286,2.1884636878967285,1.21
895,0.9674484825134277,2.7074484825134277,1.74
945,0.9666729545593262,2.656672954559326,1.69
292,-0.9393973159790039,2.290602684020996,3.23
513,-0.9323983430862426,1.7176016569137573,2.65
202,0.9183142471313477,2.3883142471313477,1.47
801,0.9124881935119629,2.442488193511963,1.53
888,-0.9007905054092404,1.5292094945907593,2.4299999999999997
290,-0.8647002029418944,2.5152997970581055,3.38
1688,-0.8574608278274534,1.6125391721725464,2.4699999999999998
545,-0.8458299779891965,1.5441700220108032,2.3899999999999997
417,-0.8384530830383303,1.44154691696167,2.2800000000000002
921,-0.8377110958099365,1.9122889041900635,2.75
198,-0.8286816978454592,2.161318302154541,2.99
870,-0.8269183921813967,1.4530816078186035,2.2800000000000002
797,-0.8251110887527466,1.4848889112472534,2.31
607,-0.824166316986084,2.695833683013916,3.52
174,-0.819139084815979,1.640860915184021,2.46
98,-0.8156342697143555,2.7043657302856445,3.52
849,-0.8141568183898924,1.4858431816101074,2.3
611,0.8131403350830078,2.373140335083008,1.56
2355,-0.8110653495788576,2.3489346504211426,3.16
946,-0.7990261173248294,1.810973882675171,2.6100000000000003
701,-0.7846702575683593,1.6153297424316406,2.4
2311,-0.7734220552444455,1.4065779447555542,2.1799999999999997
2360,0.762667875289917,2.032667875289917,1.27
239,-0.7612746429443362,2.058725357055664,2.8200000000000003
922,0.7564460563659667,2.076446056365967,1.32
1592,0.7545335245132447,1.8845335245132446,1.13
743,-0.7524794960021972,1.9375205039978027,2.69
1708,0.7492366790771485,2.1492366790771484,1.4
958,-0.7474771451950071,1.9725228548049927,2.7199999999999998
28,-0.7137689638137816,1.6662310361862183,2.38
726,-0.7110313272476194,1.7989686727523804,2.51
53,-0.7092888689041139,1.7007111310958862,2.41
546,-0.7091982316970826,1.9108017683029175,2.62
393,-0.7088681697845458,1.441131830215454,2.15
512,-0.7057837152481081,1.534216284751892,2.24
2335,-0.7015077400207517,1.478492259979248,2.1799999999999997
18,-0.6996821498870851,1.460317850112915,2.16
96,-0.6754871988296509,1.6145128011703491,2.29
777,-0.6653269338607788,1.5646730661392212,2.23
1687,0.6644486236572265,2.0344486236572266,1.37
2354,-0.6474520111083981,2.2425479888916016,2.8899999999999997
419,0.6310413932800292,2.0210413932800293,1.3900000000000001
610,-0.6294773864746093,2.5005226135253906,3.13
935,0.6255586957931518,1.9155586957931519,1.29
702,-0.6251412534713747,1.8648587465286255,2.49
285,-0.6242227888107301,1.53577721118927,2.16
672,-0.6097467756271362,1.6002532243728638,2.21
646,-0.6033858680725097,1.5866141319274902,2.19
1664,0.6013950538635253,2.4313950538635254,1.83
1615,-0.59685444355011,1.5231455564498901,2.12
288,-0.5942799186706544,2.8157200813293457,3.41
821,0.5888426256179811,1.718842625617981,1.13
2430,-0.5754034280776978,1.5245965719223022,2.1
986,0.5747889232635499,1.9547889232635498,1.38
696,-0.5541761350631713,1.6158238649368286,2.17
940,-0.5499481964111328,2.180051803588867,2.73
245,0.5467938995361328,2.336793899536133,1.79
2431,-0.5459171342849731,1.6840828657150269,2.23
954,-0.5453890991210937,1.8746109008789062,2.42
741,-0.5397721338272095,1.6902278661727905,2.23
81,-0.5340218496322633,1.5859781503677368,2.12
502,-0.5339220809936522,1.5960779190063477,2.13
154,-0.5301616811752319,1.409838318824768,1.94
938,0.5255545520782472,1.885554552078247,1.3599999999999999
224,-0.5202310323715209,1.879768967628479,2.4
943,-0.5196120452880857,2.450387954711914,2.9699999999999998
844,0.518518991470337,1.948518991470337,1.43
609,-0.5179064941406248,2.802093505859375,3.32
919,-0.5144007873535159,2.0555992126464844,2.5700000000000003
200,-0.5130146217346194,2.056985378265381,2.5700000000000003
850,0.5096533107757568,1.7796533107757568,1.27
2336,0.5090051364898682,1.6890051364898682,1.18
223,-0.5031327199935913,1.7668672800064087,2.27
1665,0.5012283754348754,1.8312283754348755,1.33
58,0.4963250923156739,1.9163250923156738,1.42
1631,-0.49225012302398685,1.5477498769760132,2.04
31,-0.4906093645095826,1.8393906354904175,2.33
102,0.481937017440796,1.641937017440796,1.16
725,-0.4695620298385621,1.630437970161438,2.1
1729,0.46877483844757073,1.7987748384475708,1.33
960,-0.46860067367553704,2.201399326324463,2.67
261,-0.4685868215560913,1.5514131784439087,2.02
30,-0.45854912281036375,1.7714508771896362,2.23
1035,-0.4527194309234619,1.777280569076538,2.23
556,-0.4501922798156741,2.119807720184326,2.5700000000000003
674,0.45009999275207524,1.9000999927520752,1.45
20,0.44887928485870354,1.7788792848587036,1.33
582,-0.4476758098602298,1.6623241901397705,2.1100000000000003
465,-0.44759809017181396,1.542401909828186,1.99
509,-0.44475105285644556,1.5852489471435547,2.0300000000000002
234,-0.44347449302673336,1.7665255069732666,2.21
241,-0.44237066268920877,2.317629337310791,2.76
1614,-0.4404555225372313,1.3995444774627686,1.8399999999999999
547,0.42970451354980455,2.0897045135498047,1.6600000000000001
242,-0.42755310058593743,2.4924468994140625,2.92
950,-0.4272089338302614,1.7327910661697388,2.16
557,0.42571432113647445,2.1057143211364746,1.6800000000000002
125,-0.4188608598709105,1.4011391401290894,1.8199999999999998
822,0.4182786130905152,1.6282786130905151,1.21
802,0.4147072267532348,1.7447072267532349,1.33
773,-0.4146702957153323,1.655329704284668,2.0700000000000003
629,-0.413828225135803,1.8061717748641968,2.2199999999999998
951,-0.4129930257797243,1.7870069742202759,2.2
744,-0.4106989860534669,2.189301013946533,2.6
651,0.41043627738952626,2.0304362773895264,1.62
1037,0.4090834951400757,1.6490834951400757,1.24
918,-0.40783966064453114,2.2221603393554688,2.63
231,-0.40409737110137955,1.5259026288986206,1.9300000000000002
24,0.39973690032958986,1.6297369003295898,1.23
1612,-0.39881697654724135,1.2611830234527588,1.6600000000000001
1013,0.3979247093200684,1.5979247093200684,1.2
1686,0.3974860763549808,2.5374860763549805,2.1399999999999997
1629,-0.3958393716812134,1.3941606283187866,1.79
236,-0.3940568351745606,1.8959431648254395,2.29
1692,-0.39349099636077867,1.6965090036392212,2.09
949,-0.3928732347488406,1.6771267652511597,2.0700000000000003
263,-0.3905307149887083,1.8694692850112915,2.26
2476,0.3855017423629761,1.635501742362976,1.25
987,0.3851301050186158,1.8251301050186157,1.44
226,-0.3824047136306765,1.8975952863693237,2.2800000000000002
389,-0.37996376037597646,1.2500362396240234,1.63
1008,-0.3760871696472168,1.6039128303527832,1.98
130,0.3746408891677857,1.5546408891677856,1.18
698,0.37437812328338627,1.8343781232833862,1.46
1636,0.3741448545455932,1.6841448545455933,1.31
551,-0.37299541950225823,1.7970045804977417,2.17
621,0.3685097599029541,1.628509759902954,1.26
505,0.36807040691375725,1.6980704069137573,1.33
1010,0.36731812000274666,1.7773181200027466,1.41
872,0.3672589206695558,1.7272589206695557,1.3599999999999999
1660,-0.3666782951354981,1.443321704864502,1.81
262,-0.36585628509521495,1.7541437149047852,2.12
2320,-0.364440474510193,1.2955595254898071,1.6600000000000001
517,0.36270071506500257,1.7227007150650024,1.3599999999999999
1709,0.36128468990325935,1.7812846899032593,1.42
654,0.3603681230545044,1.8703681230545044,1.51
2310,-0.358046226501465,1.3219537734985352,1.6800000000000002
129,-0.35313043212890616,1.5428695678710938,1.896
2357,-0.3486073207855225,1.9213926792144775,2.27
392,-0.3476161479949951,1.3523838520050049,1.7
1695,-0.34575961589813264,1.7642403841018677,2.1100000000000003
1691,-0.3455697584152224,1.6844302415847778,2.0300000000000002
2308,-0.34057755947113044,1.2394224405288696,1.58
167,-0.33682511806488025,1.5231748819351196,1.8599999999999999
552,-0.32584856986999533,1.9141514301300049,2.24
826,-0.31564350605010993,1.2643564939498901,1.58
953,-0.3140511751174926,1.8359488248825073,2.15
2358,-0.3125018501281738,1.8774981498718262,2.19
897,-0.31045154571533207,1.729548454284668,2.04
99,-0.3103762245178223,2.7496237754821777,3.06
1018,-0.3099860286712648,1.3500139713287354,1.6600000000000001
225,-0.3061259174346924,1.9838740825653076,2.29
963,-0.30428556442260746,2.4857144355773926,2.79
1735,-0.3027684688568115,1.6972315311431885,2.0
